Station_ID,Year,Month,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Utilization_%,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
St0061,2021,September,163,57,18,44,4,105624,55.8,0,0,1056240,4.3,3912,3821,91,Low
St0061,2021,October,258,90,17,48,6,173376,62.8,1,5,2080512,4.1,7224,6989,235,Medium
St0061,2021,November,259,90,16,49,5,217819,71.7,1,5,3485104,3.8,7511,7457,54,Medium
St0061,2021,December,147,51,13,30,4,110838,59.7,3,9,1773408,4.4,4263,4117,146,Low
St0061,2022,January,253,88,16,34,7,127512,55.4,1,4,1912680,3.7,6072,5981,91,Low
St0061,2022,February,145,50,15,37,6,83520,74.5,1,1,751680,4.0,3480,3410,70,Medium
St0061,2022,March,117,40,19,49,5,101088,59.4,0,0,1415232,3.8,3159,3033,126,Low
St0061,2022,April,256,89,14,53,5,124416,48.1,1,5,1866240,4.1,6912,6819,93,Low
St0061,2022,May,242,84,13,44,5,149072,53.7,2,6,2087008,4.5,6776,6549,227,Low
St0061,2022,June,213,74,16,31,5,184032,77.1,2,10,2208384,3.9,5751,5676,75,Medium
St0061,2022,July,226,79,9,54,3,105768,48.5,4,20,1374984,4.0,5876,5653,223,Low
St0061,2022,August,197,68,19,39,6,162525,67.2,4,16,1462725,3.6,4925,4858,67,Medium
St0061,2022,September,226,79,20,54,6,158652,84.8,2,10,2221128,4.2,6102,6019,83,High
St0061,2022,October,144,50,17,50,7,141984,69.8,1,5,1845792,4.8,4176,4009,167,Medium
St0061,2022,November,214,74,13,37,6,128400,67.9,0,0,1669200,3.8,5136,4961,175,Medium
St0061,2022,December,138,48,15,31,6,115920,53.2,2,2,1275120,4.4,3312,3262,50,Low
St0061,2023,January,297,103,24,53,9,200772,90.5,0,0,2208492,4.7,7722,7680,42,High
St0061,2023,February,171,59,22,31,6,163647,77.4,3,9,1636470,3.6,4959,4931,28,Medium
St0061,2023,March,246,86,20,52,5,127920,63.5,0,0,2046720,4.8,6396,6245,151,Medium
St0061,2023,April,234,81,18,40,7,168480,69.9,2,2,2527200,3.9,5616,5467,149,Medium
St0061,2023,May,202,70,18,50,6,111504,90.7,3,6,1561056,3.9,4848,4729,119,High
St0061,2023,June,286,100,16,32,4,248248,72.3,0,0,2234232,3.9,8008,7874,134,Medium
St0061,2023,July,158,55,18,33,4,118500,62.4,4,12,1066500,3.8,4740,4704,36,Medium
St0061,2023,August,272,95,16,30,4,183600,77.0,4,8,2019600,4.1,6800,6576,224,Medium
St0061,2023,September,278,97,15,34,6,270216,53.9,0,0,3242592,4.3,7506,7340,166,Low
St0061,2023,October,361,126,17,48,4,187720,62.4,2,10,2628080,4.7,9386,9182,204,Medium
St0061,2023,November,183,64,17,50,7,112728,74.4,0,0,1803648,4.6,5124,5007,117,Medium
St0061,2023,December,252,88,18,40,5,176904,60.0,4,4,2830464,3.5,6552,6311,241,Low
St0061,2024,January,205,71,25,50,9,178350,88.3,2,10,2675250,3.9,5945,5725,220,High
St0061,2024,February,351,122,25,37,6,335907,88.6,3,6,3023163,4.1,10179,10057,122,High
St0061,2024,March,376,131,18,54,7,381640,86.2,4,8,4198040,4.0,10904,10788,116,High
St0061,2024,April,346,121,15,48,5,336312,73.3,3,15,4708368,3.9,9342,9224,118,Medium
St0061,2024,May,329,115,23,43,5,228984,85.3,1,2,2976792,4.8,7896,7855,41,High
St0061,2024,June,293,102,16,47,6,217992,76.1,3,15,2615904,4.0,7032,6990,42,Medium
St0061,2024,July,298,104,19,42,7,302470,65.8,2,4,3932110,3.8,8642,8584,58,Medium
St0061,2024,August,348,121,16,47,6,175392,82.5,1,4,1929312,4.3,9744,9689,55,High
St0061,2024,September,227,79,16,49,4,187275,69.9,2,8,2434575,4.3,5675,5464,211,Medium
St0061,2024,October,246,86,16,30,6,214020,65.4,2,10,2782260,3.9,7134,6977,157,Medium
St0061,2024,November,412,144,13,31,3,334544,65.2,4,20,4683616,4.3,11948,11670,278,Medium
St0061,2024,December,208,72,17,33,4,202176,57.5,1,1,3032640,4.2,5616,5475,141,Low
St0061,2025,January,196,68,22,44,8,198940,89.1,1,2,2188340,4.2,5684,5555,129,High
St0061,2025,February,424,148,18,38,5,430360,81.7,2,4,6455400,4.3,12296,11952,344,High
St0061,2025,March,377,131,25,45,8,338923,88.5,4,20,3050307,3.9,10933,10669,264,High
St0061,2025,April,339,118,19,51,7,275268,62.4,2,10,2752680,3.8,9492,9224,268,Medium
St0061,2025,May,326,114,18,42,6,158436,81.1,4,16,1425924,4.0,8802,8533,269,High
St0061,2025,June,391,136,22,31,7,315146,74.8,0,0,4096898,4.6,10166,10043,123,Medium
St0061,2025,July,302,105,14,37,6,146772,65.9,0,0,1614492,4.7,8154,7879,275,Medium
St0061,2025,August,234,81,19,34,7,193050,58.4,2,10,2123550,4.7,5850,5706,144,Low
St0061,2025,September,409,143,17,54,4,357875,59.7,4,12,4294500,3.6,10225,9900,325,Low
St0061,2025,October,259,90,21,31,7,217560,77.7,0,0,3263400,4.9,7770,7618,152,Medium
St0061,2025,November,286,100,19,31,6,135850,83.4,0,0,1222650,4.8,7150,7005,145,High
St0061,2025,December,336,117,21,52,8,216384,80.5,1,3,1947456,4.3,9408,9080,328,High
St0062,2021,January,69,24,19,33,6,59616,84.0,3,3,655776,4.6,1863,1842,21,High
St0062,2021,February,67,23,18,51,4,64320,63.0,0,0,900480,4.6,2010,1952,58,Medium
St0062,2021,March,149,52,15,44,4,123968,54.2,2,4,1363648,4.7,3874,3730,144,Low
St0062,2021,April,68,23,17,42,7,42500,81.5,0,0,680000,4.8,1700,1632,68,High
St0062,2021,May,96,33,12,55,4,44928,48.3,4,4,494208,3.5,2496,2417,79,Low
St0062,2021,June,134,46,13,40,6,72360,62.3,4,12,1013040,3.9,4020,3962,58,Medium
St0062,2021,July,75,26,9,34,5,52650,48.6,2,8,579150,4.1,2025,2005,20,Low
St0062,2021,August,130,45,21,52,6,126360,66.3,1,3,1389960,4.6,3510,3462,48,Medium
St0062,2021,September,75,26,13,42,5,63000,52.7,0,0,567000,3.9,2100,2030,70,Low
St0062,2021,October,107,37,17,36,6,60990,81.7,0,0,548910,4.0,3210,3174,36,High
St0062,2021,November,134,46,14,32,5,63650,55.2,0,0,954750,3.9,3350,3263,87,Low
St0062,2021,December,145,50,14,42,3,86710,74.2,3,6,867100,3.7,3770,3712,58,Medium
St0062,2022,January,134,46,18,30,4,136010,66.8,0,0,1224090,4.6,3886,3799,87,Medium
St0062,2022,February,88,30,19,47,6,48048,86.9,1,3,432432,4.8,2288,2204,84,High
St0062,2022,March,147,51,13,46,5,127890,60.7,4,12,1278900,3.7,4410,4363,47,Medium
St0062,2022,April,156,54,14,40,3,139776,70.6,4,4,2096640,4.1,4368,4303,65,Medium
St0062,2022,May,138,48,19,51,5,127512,82.0,2,8,1912680,4.3,3864,3835,29,High
St0062,2022,June,79,27,21,47,7,49296,69.7,1,1,443664,4.1,2054,1973,81,Medium
St0062,2022,July,134,46,19,53,4,128640,71.9,0,0,1929600,4.0,4020,3930,90,Medium
St0062,2022,August,158,55,17,35,5,81054,76.8,3,12,1215810,4.6,4266,4097,169,Medium
St0062,2022,September,86,30,21,45,8,42484,72.5,4,16,552292,4.4,2236,2185,51,Medium
St0062,2022,October,159,55,19,47,7,103032,72.8,1,3,1236384,4.0,4293,4161,132,Medium
St0062,2022,November,218,76,19,37,7,145406,57.2,1,3,1308654,4.3,6322,6260,62,Low
St0062,2022,December,197,68,15,47,3,159570,58.2,4,12,2074410,3.6,5319,5166,153,Low
St0062,2023,January,122,42,16,40,4,106750,72.1,4,16,1174250,4.1,3050,2997,53,Medium
St0062,2023,February,202,70,19,55,5,121200,86.1,3,9,1818000,4.0,4848,4782,66,High
St0062,2023,March,167,58,20,49,8,137775,67.3,0,0,1377750,4.7,4175,4049,126,Medium
St0062,2023,April,167,58,19,43,4,105210,55.6,4,16,1262520,4.0,5010,4949,61,Low
St0062,2023,May,119,41,17,33,4,96390,69.3,1,3,1542240,4.5,3213,3140,73,Medium
St0062,2023,June,204,71,26,45,8,177480,90.2,4,12,1774800,4.5,6120,6045,75,High
St0062,2023,July,203,71,21,43,6,160776,66.4,1,5,1446984,4.2,4872,4684,188,Medium
St0062,2023,August,209,73,12,46,4,121220,54.9,2,6,1090980,3.9,6061,5872,189,Low
St0062,2023,September,139,48,14,37,6,137054,58.4,3,3,1233486,4.2,4031,3999,32,Low
St0062,2023,October,206,72,18,36,7,173040,74.4,2,2,1730400,4.4,6180,6021,159,Medium
St0062,2023,November,201,70,22,53,6,151956,74.9,4,16,1367604,4.1,5427,5309,118,Medium
St0062,2023,December,209,73,18,33,7,146300,73.1,4,20,1901900,3.9,5852,5670,182,Medium
St0062,2024,January,111,38,25,42,6,83250,88.8,2,8,915750,4.7,2775,2738,37,High
St0062,2024,February,184,64,24,55,8,123648,81.5,0,0,1854720,4.3,4416,4352,64,High
St0062,2024,March,113,39,12,30,6,56952,56.2,3,9,683424,3.9,3164,3114,50,Low
St0062,2024,April,203,71,16,53,7,182700,79.8,1,3,2192400,4.7,6090,5863,227,Medium
St0062,2024,May,235,82,16,32,4,111625,84.2,3,15,1227875,4.6,5875,5743,132,High
St0062,2024,June,156,54,25,35,6,84240,86.1,1,5,758160,4.2,4680,4546,134,High
St0062,2024,July,248,86,14,55,4,155000,72.7,4,8,1395000,4.4,6200,5998,202,Medium
St0062,2024,August,195,68,16,36,6,175305,59.0,2,2,2804880,3.8,5655,5462,193,Low
St0062,2024,September,166,58,18,54,4,148736,87.4,4,12,2231040,4.0,4648,4612,36,High
St0062,2024,October,257,89,14,35,5,171419,74.4,1,3,1885609,3.8,7453,7286,167,Medium
St0062,2024,November,236,82,10,43,2,140184,54.2,4,8,2102760,3.6,6372,6320,52,Low
St0062,2024,December,267,93,17,39,5,194643,84.5,1,3,2335716,4.1,7209,6955,254,High
St0062,2025,January,187,65,24,33,7,97240,95.6,4,12,875160,4.4,4862,4708,154,High
St0062,2025,February,178,62,17,46,7,129584,78.6,4,16,1555008,4.3,4628,4464,164,Medium
St0062,2025,March,191,66,22,54,8,171900,72.6,4,12,1890900,3.6,4775,4686,89,Medium
St0062,2025,April,282,98,20,52,5,157920,94.7,2,10,1421280,4.3,7896,7598,298,High
St0062,2025,May,150,52,21,30,7,91350,80.9,4,16,1004850,3.5,4350,4305,45,High
St0062,2025,June,263,92,22,54,8,149121,82.1,4,16,2385936,3.5,7101,6862,239,High
St0062,2025,July,237,82,21,54,6,127980,76.2,4,8,1151820,3.9,6399,6330,69,Medium
St0062,2025,August,177,61,19,50,7,151866,92.3,1,4,2126124,3.8,4602,4435,167,High
St0062,2025,September,230,80,12,48,3,161000,64.9,4,4,1771000,4.4,5750,5592,158,Medium
St0062,2025,October,190,66,19,41,5,174420,73.2,2,8,2790720,4.5,5130,5009,121,Medium
St0062,2025,November,252,88,16,49,7,183708,63.9,4,20,2020788,4.2,6804,6616,188,Medium
St0062,2025,December,310,108,16,49,4,209560,68.7,2,2,3143400,3.6,8060,7849,211,Medium
St0063,2021,January,159,55,15,44,4,151368,61.9,3,12,2270520,4.2,4452,4274,178,Medium
St0063,2021,February,132,46,18,49,4,92400,72.9,0,0,1108800,4.1,3696,3554,142,Medium
St0063,2021,March,215,75,15,51,4,211990,60.5,0,0,2543880,4.2,6235,6049,186,Medium
St0063,2021,April,235,82,14,54,5,236880,57.7,0,0,3079440,4.0,6580,6346,234,Low
St0063,2021,May,160,56,12,37,4,79040,52.7,3,15,1264640,4.6,4160,4125,35,Low
St0063,2021,June,223,78,16,38,7,204714,51.6,3,6,3275424,4.2,6021,5981,40,Low
St0063,2021,July,233,81,19,48,7,145392,66.5,3,3,2035488,3.8,5592,5394,198,Medium
St0063,2021,August,113,39,16,35,4,70625,51.3,2,8,1130000,4.1,2825,2779,46,Low
St0063,2021,September,186,65,15,34,3,102486,67.2,1,1,1229832,4.4,5394,5272,122,Medium
St0063,2021,October,292,102,17,37,5,157680,52.8,0,0,2049840,3.9,8760,8605,155,Low
St0063,2021,November,242,84,21,41,6,125840,77.4,4,20,1887600,4.4,6292,6233,59,Medium
St0063,2021,December,237,82,16,32,7,204768,68.1,4,8,3276288,3.9,6399,6346,53,Medium
St0063,2022,January,258,90,18,49,6,212850,53.3,4,8,1915650,3.8,6450,6321,129,Low
St0063,2022,February,304,106,13,36,5,273296,63.3,0,0,4099440,4.2,8816,8713,103,Medium
St0063,2022,March,178,62,19,37,6,160022,79.0,1,1,1920264,4.3,5162,4962,200,Medium
St0063,2022,April,156,54,15,40,5,109512,71.5,4,8,1095120,4.2,4056,3932,124,Medium
St0063,2022,May,184,64,19,42,5,182160,76.5,2,6,2550240,4.4,5520,5443,77,Medium
St0063,2022,June,228,79,12,35,4,129276,64.2,1,3,1163484,3.9,6156,5951,205,Medium
St0063,2022,July,308,107,13,46,4,241472,59.3,1,3,2173248,4.2,8624,8396,228,Low
St0063,2022,August,193,67,19,53,4,130275,81.3,1,2,1954125,3.9,4825,4654,171,High
St0063,2022,September,171,59,17,46,7,119700,59.1,1,2,1077300,4.6,4788,4707,81,Low
St0063,2022,October,170,59,23,42,8,122400,87.8,4,8,1836000,3.8,5100,5004,96,High
St0063,2022,November,332,116,24,47,6,316064,80.3,3,3,5057024,4.5,9296,9137,159,High
St0063,2022,December,220,77,23,39,8,190960,79.2,4,12,2482480,3.5,6160,6097,63,Medium
St0063,2023,January,238,83,17,48,6,126616,64.3,3,15,1266160,3.7,6664,6497,167,Medium
St0063,2023,February,254,88,20,32,7,170688,70.1,2,6,2560320,4.1,6096,6040,56,Medium
St0063,2023,March,337,117,12,42,3,172881,52.0,2,2,2593215,4.1,9099,8862,237,Low
St0063,2023,April,192,67,21,37,6,139968,68.7,3,15,2239488,4.1,5184,5080,104,Medium
St0063,2023,May,332,116,18,42,4,167328,55.2,4,12,2175264,4.2,9296,9012,284,Low
St0063,2023,June,208,72,11,37,5,174928,56.2,1,3,2448992,4.0,6032,5900,132,Low
St0063,2023,July,251,87,17,42,7,168672,76.8,2,6,1855392,3.8,7028,6958,70,Medium
St0063,2023,August,291,101,11,37,3,138225,57.0,2,6,1382250,4.2,7275,7174,101,Low
St0063,2023,September,209,73,17,34,6,103246,85.6,2,8,1032460,3.9,5434,5333,101,High
St0063,2023,October,287,100,16,31,5,156702,61.5,2,10,1880424,4.5,7462,7339,123,Medium
St0063,2023,November,243,85,11,45,2,144342,54.0,2,10,1587762,4.0,6561,6438,123,Low
St0063,2023,December,183,64,20,34,7,192150,88.9,0,0,1921500,4.8,5490,5351,139,High
St0063,2024,January,385,134,12,35,3,379610,54.5,0,0,3416490,4.2,11165,10906,259,Low
St0063,2024,February,270,94,24,39,9,133380,80.1,4,4,1867320,3.7,7020,6954,66,High
St0063,2024,March,227,79,20,53,8,139832,90.7,2,4,1677984,3.7,6356,6251,105,High
St0063,2024,April,290,101,22,46,8,150800,72.0,1,1,1960400,4.2,7540,7398,142,Medium
St0063,2024,May,415,145,15,37,3,201690,63.7,4,8,2823660,4.2,11205,10780,425,Medium
St0063,2024,June,400,140,18,33,7,340000,55.9,4,8,5440000,3.5,10000,9905,95,Low
St0063,2024,July,186,65,15,52,3,175770,67.0,3,15,2636550,3.7,5022,4864,158,Medium
St0063,2024,August,294,102,16,31,4,174636,71.0,0,0,2095632,4.3,7938,7863,75,Medium
St0063,2024,September,433,151,21,38,5,278852,81.6,0,0,2788520,3.9,12124,11644,480,High
St0063,2024,October,494,172,20,40,7,373464,85.2,4,4,4855032,4.4,13832,13556,276,High
St0063,2024,November,501,175,15,42,4,322644,62.7,4,20,4194372,4.3,14028,13539,489,Medium
St0063,2024,December,238,83,18,53,6,188496,70.2,0,0,2261952,4.8,5712,5645,67,Medium
St0063,2025,January,301,105,13,30,4,195650,61.8,0,0,2347800,3.8,7525,7271,254,Medium
St0063,2025,February,261,91,16,34,6,128934,64.4,0,0,1547208,4.4,6786,6560,226,Medium
St0063,2025,March,327,114,18,36,5,255060,72.0,2,2,2805660,4.7,8502,8172,330,Medium
St0063,2025,April,492,172,23,43,8,303072,75.3,0,0,3636864,4.7,13776,13461,315,Medium
St0063,2025,May,277,96,23,33,8,192792,94.8,2,8,3084672,4.0,6648,6433,215,High
St0063,2025,June,243,85,26,55,8,145800,91.9,3,12,1312200,3.8,6075,5913,162,High
St0063,2025,July,433,151,12,49,4,339039,64.0,4,12,3390390,4.5,12557,12411,146,Medium
St0063,2025,August,440,154,20,49,6,377520,68.8,2,2,6040320,4.7,11440,11106,334,Medium
St0063,2025,September,326,114,18,34,6,195600,68.8,1,4,3129600,4.4,7824,7594,230,Medium
St0063,2025,October,302,105,15,44,3,172140,76.0,3,12,2237820,4.6,9060,8813,247,Medium
St0063,2025,November,351,122,22,40,7,289575,79.4,3,12,4054050,3.6,8775,8534,241,Medium
St0063,2025,December,464,162,22,34,8,359600,94.1,0,0,3596000,3.8,11600,11450,150,High
St0064,2021,January,277,96,16,39,5,174510,76.9,3,6,2792160,4.4,8310,8199,111,Medium
St0064,2021,February,142,49,15,49,3,114452,73.8,2,8,1030068,4.0,3692,3548,144,Medium
St0064,2021,March,131,45,17,33,4,75456,52.1,4,20,1131840,4.5,3144,3104,40,Low
St0064,2021,April,126,44,11,47,3,66528,54.4,2,6,1064448,4.5,3024,2915,109,Low
St0064,2021,May,170,59,13,39,4,99960,52.9,1,4,1099560,4.1,4760,4705,55,Low
St0064,2021,June,206,72,12,54,5,109592,56.8,1,2,1424696,4.0,5768,5710,58,Low
St0064,2021,July,208,72,22,43,8,166400,72.7,3,6,1497600,4.5,5200,5141,59,Medium
St0064,2021,August,204,71,19,44,6,114240,60.5,4,20,1485120,3.6,5712,5600,112,Medium
St0064,2021,September,153,53,13,42,3,115668,46.0,3,12,1272348,4.2,4284,4239,45,Low
St0064,2021,October,142,49,24,40,8,110760,84.6,3,15,1661400,3.8,4260,4145,115,High
St0064,2021,November,224,78,17,43,7,104832,62.6,2,10,1467648,3.9,5824,5699,125,Medium
St0064,2021,December,180,62,12,43,6,146160,59.7,3,9,2192400,3.7,5220,5105,115,Low
St0064,2022,January,238,83,17,35,5,142800,80.9,1,5,1713600,4.0,5712,5612,100,High
St0064,2022,February,300,105,21,39,7,313200,84.9,2,8,4384800,4.4,8700,8515,185,High
St0064,2022,March,351,122,20,31,8,277992,72.7,1,5,2501928,4.6,8424,8360,64,Medium
St0064,2022,April,316,110,20,35,8,204768,78.3,0,0,2661984,4.7,7584,7376,208,Medium
St0064,2022,May,183,64,18,30,4,148596,83.0,0,0,1485960,4.9,5124,5011,113,High
St0064,2022,June,173,60,15,41,5,80964,62.1,0,0,1133496,4.2,4498,4396,102,Medium
St0064,2022,July,225,78,17,32,4,157950,57.2,3,3,2369250,4.6,5850,5623,227,Low
St0064,2022,August,211,73,16,53,7,208046,57.9,2,8,2912644,4.1,6119,6079,40,Low
St0064,2022,September,288,100,21,35,7,250560,86.7,4,12,3758400,3.6,8640,8328,312,High
St0064,2022,October,182,63,19,47,4,81900,63.8,1,2,1310400,4.1,4550,4515,35,Medium
St0064,2022,November,313,109,22,51,7,175280,83.7,3,12,2629200,3.7,8764,8631,133,High
St0064,2022,December,210,73,22,33,7,189000,79.9,1,2,2079000,4.1,6300,6119,181,Medium
St0064,2023,January,382,133,19,54,7,192528,77.6,1,5,1732752,3.9,9168,9079,89,Medium
St0064,2023,February,227,79,20,38,7,183870,78.4,0,0,2941920,4.7,6129,6030,99,Medium
St0064,2023,March,395,138,12,46,6,195130,52.2,3,6,2341560,4.3,10270,10100,170,Low
St0064,2023,April,318,111,17,45,4,295104,61.2,0,0,2951040,4.6,9222,9034,188,Medium
St0064,2023,May,319,111,24,39,6,203522,80.1,4,8,2849308,3.7,9251,9055,196,High
St0064,2023,June,273,95,16,44,4,176904,60.8,0,0,1592136,3.8,7371,7094,277,Medium
St0064,2023,July,187,65,13,36,3,154275,67.0,2,4,2468400,4.0,4675,4556,119,Medium
St0064,2023,August,291,101,22,48,5,172854,77.4,1,3,2074248,3.8,7857,7649,208,Medium
St0064,2023,September,270,94,23,35,7,200880,85.0,2,8,1807920,3.9,6480,6304,176,High
St0064,2023,October,366,128,16,50,5,298656,81.0,0,0,3882528,4.1,8784,8643,141,High
St0064,2023,November,306,107,19,37,7,177480,83.7,1,3,1952280,4.3,8874,8769,105,High
St0064,2023,December,344,120,20,50,7,195048,87.8,2,2,2145528,3.9,9288,9036,252,High
St0064,2024,January,238,83,13,30,3,166600,55.9,4,4,2165800,4.3,6664,6579,85,Low
St0064,2024,February,460,161,16,35,4,320160,54.1,0,0,4482240,4.3,11040,10723,317,Low
St0064,2024,March,266,93,14,31,6,159068,73.6,1,3,1431612,4.5,6916,6831,85,Medium
St0064,2024,April,302,105,15,41,5,181200,59.0,1,1,2355600,3.8,9060,8877,183,Low
St0064,2024,May,331,115,19,51,5,248250,81.8,2,6,3972000,3.9,8275,8190,85,High
St0064,2024,June,389,136,24,51,8,196056,89.3,1,1,2352672,3.8,9336,8995,341,High
St0064,2024,July,362,126,16,36,4,272948,69.4,1,4,3002428,4.0,10498,10163,335,Medium
St0064,2024,August,364,127,11,52,3,327236,54.1,0,0,4581304,4.3,10556,10447,109,Low
St0064,2024,September,400,140,20,47,8,348000,68.3,2,4,3480000,3.9,11600,11356,244,Medium
St0064,2024,October,521,182,16,42,6,442850,75.6,4,4,3985650,3.9,13025,12888,137,Medium
St0064,2024,November,283,99,14,50,4,169800,74.1,2,4,1528200,4.0,6792,6698,94,Medium
St0064,2024,December,478,167,22,33,8,249516,76.3,2,2,2744676,4.4,13862,13331,531,Medium
St0064,2025,January,434,151,15,45,3,327236,65.6,0,0,3926832,4.7,12586,12412,174,Medium
St0064,2025,February,446,156,16,34,6,192672,84.1,3,12,2697408,4.0,10704,10479,225,High
St0064,2025,March,234,81,18,54,5,189540,94.3,0,0,2843100,4.8,6318,6071,247,High
St0064,2025,April,366,128,22,34,8,358680,75.6,0,0,3228120,4.3,10248,9875,373,Medium
St0064,2025,May,425,148,12,30,6,357425,62.9,3,6,5003950,3.9,12325,12026,299,Medium
St0064,2025,June,258,90,20,37,8,174150,75.4,0,0,2263950,4.4,6966,6814,152,Medium
St0064,2025,July,333,116,24,33,7,197802,91.3,0,0,2571426,4.6,8991,8859,132,High
St0064,2025,August,281,98,21,30,6,231825,74.9,1,5,2086425,3.8,7025,6985,40,Medium
St0064,2025,September,471,164,18,48,6,293904,64.2,1,2,3232944,4.6,12246,11839,407,Medium
St0064,2025,October,301,105,21,48,6,162540,69.0,3,3,1950480,4.4,9030,8941,89,Medium
St0064,2025,November,358,125,24,44,6,170050,92.1,2,10,2040600,3.8,8950,8759,191,High
St0064,2025,December,543,190,24,55,8,283446,81.8,1,4,3684798,4.7,15747,15225,522,High
St0065,2021,January,110,38,16,49,4,65340,64.0,1,1,849420,4.3,2970,2855,115,Medium
St0065,2021,February,229,80,14,30,6,191673,67.9,0,0,1916730,4.5,6183,6123,60,Medium
St0065,2021,March,207,72,18,49,7,134550,54.4,3,3,1749150,4.4,5382,5328,54,Low
St0065,2021,April,147,51,15,51,5,107016,69.9,0,0,963144,4.3,3822,3727,95,Medium
St0065,2021,May,221,77,22,31,5,148512,71.2,2,10,2227680,4.4,5304,5138,166,Medium
St0065,2021,June,234,81,13,49,3,203580,61.1,1,3,3257280,3.8,7020,6974,46,Medium
St0065,2021,July,250,87,19,49,6,112500,80.9,4,16,1237500,3.9,6250,6032,218,High
St0065,2021,August,209,73,16,41,5,101574,49.3,1,4,1320462,4.4,5643,5608,35,Low
St0065,2021,September,191,66,22,42,7,99702,81.1,4,4,997020,3.9,5539,5381,158,High
St0065,2021,October,241,84,19,51,4,215936,57.0,4,4,2807168,4.0,6748,6553,195,Low
St0065,2021,November,250,87,21,37,7,172500,77.9,3,3,2587500,4.1,7500,7400,100,Medium
St0065,2021,December,241,84,13,45,5,160747,53.5,2,10,1607470,4.1,6989,6887,102,Low
St0065,2022,January,305,106,18,53,5,265350,73.2,0,0,3714900,4.1,8845,8605,240,Medium
St0065,2022,February,300,105,15,40,5,247500,53.6,2,2,3960000,4.0,7500,7395,105,Low
St0065,2022,March,128,44,19,36,5,71680,63.3,4,16,788480,4.3,3584,3515,69,Medium
St0065,2022,April,228,79,15,46,4,178524,77.6,3,6,2856384,4.3,6156,6014,142,Medium
St0065,2022,May,268,93,19,36,5,201000,60.3,2,6,2412000,3.9,6700,6603,97,Medium
St0065,2022,June,134,46,24,48,8,117250,86.7,4,20,1524250,3.8,3350,3260,90,High
St0065,2022,July,183,64,14,49,6,169824,67.2,3,9,2717184,4.5,5307,5275,32,Medium
St0065,2022,August,129,45,12,49,3,101007,55.8,0,0,909063,4.9,3741,3668,73,Low
St0065,2022,September,273,95,16,35,4,245700,50.8,2,8,2211300,3.6,8190,7916,274,Low
St0065,2022,October,244,85,19,45,4,189100,55.0,3,15,2269200,4.5,6100,6055,45,Low
St0065,2022,November,332,116,14,41,3,249000,69.0,0,0,3984000,4.4,8300,7969,331,Medium
St0065,2022,December,324,113,21,51,5,176904,70.3,3,15,2830464,3.7,8424,8261,163,Medium
St0065,2023,January,248,86,17,54,5,187488,64.8,4,16,1687392,3.7,6944,6848,96,Medium
St0065,2023,February,306,107,15,40,6,220320,65.9,3,3,2203200,3.6,9180,8866,314,Medium
St0065,2023,March,198,69,18,47,6,130680,78.2,4,20,1960200,4.5,5940,5856,84,Medium
St0065,2023,April,320,112,15,46,4,194880,59.9,1,2,1753920,4.4,9280,9155,125,Low
St0065,2023,May,153,53,22,36,6,77112,87.7,0,0,1079568,4.8,4284,4135,149,High
St0065,2023,June,296,103,17,44,5,232064,85.4,1,2,3248896,4.7,8288,8182,106,High
St0065,2023,July,194,67,19,34,5,144336,72.3,4,20,1443360,4.2,4656,4576,80,Medium
St0065,2023,August,202,70,19,42,6,206040,81.6,3,3,2884560,4.6,6060,6014,46,High
St0065,2023,September,214,74,14,38,5,154080,67.8,1,4,2003040,4.4,5136,4937,199,Medium
St0065,2023,October,198,69,17,50,4,85536,63.1,0,0,1197504,4.3,4752,4727,25,Medium
St0065,2023,November,218,76,19,51,6,202740,74.1,4,4,2838360,4.1,6540,6336,204,Medium
St0065,2023,December,358,125,17,51,6,228404,56.4,2,4,3654464,4.1,10382,10164,218,Low
St0065,2024,January,398,139,20,37,6,186264,64.1,1,3,2607696,4.4,10348,10053,295,Medium
