Year,Month,Month_No,State,City,2W,3W,4W,Bus,Goods,Total_EV
2024,February,2,Assam,Guwahati,1832,343,257,22,103,2557
2024,February,2,Assam,Silchar,1641,307,230,20,92,2290
2024,February,2,Assam,Dibrugarh,1697,318,238,21,95,2369
2024,February,2,Assam,Jorhat,1526,286,214,19,85,2130
2024,February,2,Assam,Nagaon,2024,379,284,25,113,2825
2024,March,3,Maharashtra,Mumbai,3987,747,560,49,224,5567
2024,March,3,Maharashtra,Pune,3724,698,523,46,209,5200
2024,March,3,Maharashtra,Nagpur,3184,597,447,39,179,4446
2024,March,3,Maharashtra,Nashik,3556,666,500,44,200,4966
2024,March,3,Maharashtra,Aurangabad,3800,712,534,47,213,5306
2024,March,3,Karnataka,Bengaluru,2879,539,404,35,161,4018
2024,March,3,Karnataka,Mysuru,3512,658,493,43,197,4903
2024,March,3,Karnataka,Hubballi,2738,513,385,34,154,3824
2024,March,3,Karnataka,Mangaluru,2834,531,398,35,159,3957
2024,March,3,Karnataka,Belagavi,3233,606,454,40,181,4514
2024,March,3,Tamil Nadu,Chennai,3721,697,523,46,209,5196
2024,March,3,Tamil Nadu,Coimbatore,3552,666,499,44,199,4960
2024,March,3,Tamil Nadu,Madurai,3283,615,461,41,184,4584
2024,March,3,Tamil Nadu,Salem,3380,633,475,42,190,4720
2024,March,3,Tamil Nadu,Tiruchirappalli,3865,724,543,48,217,5397
2024,March,3,Telangana,Hyderabad,2112,396,297,26,118,2949
2024,March,3,Telangana,Warangal,2076,389,291,25,116,2897
2024,March,3,Telangana,Karimnagar,1572,294,221,19,88,2194
2024,March,3,Telangana,Nizamabad,1922,360,270,24,108,2684
2024,March,3,Telangana,Khammam,1628,305,229,20,91,2273
2024,March,3,Gujarat,Ahmedabad,1891,354,265,23,106,2639
2024,March,3,Gujarat,Surat,2231,418,313,27,125,3114
2024,March,3,Gujarat,Vadodara,1727,323,242,21,97,2410
2024,March,3,Gujarat,Rajkot,1986,372,279,24,111,2772
2024,March,3,Gujarat,Bhavnagar,1522,285,214,19,85,2125
2024,March,3,Uttar Pradesh,Lucknow,3717,697,522,46,209,5191
2024,March,3,Uttar Pradesh,Kanpur,2690,504,378,33,151,3756
2024,March,3,Uttar Pradesh,Agra,2819,528,396,35,158,3936
2024,March,3,Uttar Pradesh,Varanasi,2693,505,378,33,151,3760
2024,March,3,Uttar Pradesh,Prayagraj,3486,653,490,43,196,4868
2024,March,3,Kerala,Thiruvananthapuram,2010,376,282,25,113,2806
2024,March,3,Kerala,Kochi,2231,418,313,27,125,3114
2024,March,3,Kerala,Kozhikode,2190,410,308,27,123,3058
2024,March,3,Kerala,Thrissur,1657,310,233,20,93,2313
2024,March,3,Kerala,Kollam,1884,353,264,23,105,2629
2024,March,3,Rajasthan,Jaipur,1731,324,243,21,97,2416
2024,March,3,Rajasthan,Jodhpur,1935,362,272,24,108,2701
2024,March,3,Rajasthan,Udaipur,1951,365,274,24,109,2723
2024,March,3,Rajasthan,Kota,1998,374,281,24,112,2789
2024,March,3,Rajasthan,Ajmer,1580,296,222,19,88,2205
2024,March,3,West Bengal,Kolkata,1891,354,265,23,106,2639
2024,March,3,West Bengal,Howrah,2242,420,315,28,126,3131
2024,March,3,West Bengal,Siliguri,2258,423,317,28,127,3153
2024,March,3,West Bengal,Durgapur,1963,368,276,24,110,2741
2024,March,3,West Bengal,Asansol,1804,338,253,22,101,2518
2024,March,3,Andhra Pradesh,Visakhapatnam,1807,338,254,22,101,2522
2024,March,3,Andhra Pradesh,Vijayawada,1539,288,216,19,86,2148
2024,March,3,Andhra Pradesh,Guntur,1529,286,215,19,86,2135
2024,March,3,Andhra Pradesh,Tirupati,1631,305,229,20,91,2276
2024,March,3,Andhra Pradesh,Kurnool,2238,419,314,27,125,3123
2024,March,3,Madhya Pradesh,Bhopal,1579,296,222,19,88,2204
2024,March,3,Madhya Pradesh,Indore,2246,421,315,28,126,3136
2024,March,3,Madhya Pradesh,Jabalpur,1574,295,221,19,88,2197
2024,March,3,Madhya Pradesh,Gwalior,2258,423,317,28,127,3153
2024,March,3,Madhya Pradesh,Ujjain,1884,353,265,23,106,2631
2024,March,3,Punjab,Ludhiana,1530,286,215,19,86,2136
2024,March,3,Punjab,Amritsar,1781,334,250,22,100,2487
2024,March,3,Punjab,Jalandhar,1776,333,249,22,99,2479
2024,March,3,Punjab,Patiala,1547,290,217,19,87,2160
2024,March,3,Punjab,Bathinda,1759,329,247,21,98,2454
2024,March,3,Bihar,Patna,2251,422,316,28,126,3143
2024,March,3,Bihar,Gaya,1647,308,231,20,92,2298
2024,March,3,Bihar,Muzaffarpur,1910,358,268,23,107,2666
2024,March,3,Bihar,Bhagalpur,1944,364,273,24,109,2714
2024,March,3,Bihar,Purnia,2244,420,315,28,126,3133
2024,March,3,Odisha,Bhubaneswar,2234,418,314,27,125,3118
2024,March,3,Odisha,Cuttack,1671,313,235,20,94,2333
2024,March,3,Odisha,Rourkela,2007,376,282,25,112,2802
2024,March,3,Odisha,Sambalpur,2238,419,314,27,125,3123
2024,March,3,Odisha,Berhampur,1832,343,257,22,103,2557
2024,March,3,Assam,Guwahati,1748,327,245,21,98,2439
2024,March,3,Assam,Silchar,1620,303,227,20,91,2261
2024,March,3,Assam,Dibrugarh,2053,384,288,25,115,2865
2024,March,3,Assam,Jorhat,1732,324,243,21,97,2417
2024,March,3,Assam,Nagaon,1625,304,228,20,91,2268
2024,April,4,Maharashtra,Mumbai,2937,550,413,36,165,4101
2024,April,4,Maharashtra,Pune,3575,670,502,44,201,4992
2024,April,4,Maharashtra,Nagpur,2964,555,416,37,166,4138
2024,April,4,Maharashtra,Nashik,2793,523,392,34,157,3899
2024,April,4,Maharashtra,Aurangabad,3669,688,516,45,206,5124
2024,April,4,Karnataka,Bengaluru,2826,529,397,35,158,3945
2024,April,4,Karnataka,Mysuru,3934,737,553,49,221,5494
2024,April,4,Karnataka,Hubballi,3149,590,442,39,177,4397
2024,April,4,Karnataka,Mangaluru,3634,681,511,45,204,5075
2024,April,4,Karnataka,Belagavi,3351,628,471,41,188,4679
2024,April,4,Tamil Nadu,Chennai,3382,634,475,42,190,4723
2024,April,4,Tamil Nadu,Coimbatore,3422,641,481,42,192,4778
2024,April,4,Tamil Nadu,Madurai,3655,685,514,45,205,5104
2024,April,4,Tamil Nadu,Salem,2679,502,376,33,150,3740
2024,April,4,Tamil Nadu,Tiruchirappalli,3766,706,529,47,211,5259
2024,April,4,Telangana,Hyderabad,1699,318,239,21,95,2372
2024,April,4,Telangana,Warangal,1562,292,219,19,87,2179
2024,April,4,Telangana,Karimnagar,1547,290,217,19,87,2160
2024,April,4,Telangana,Nizamabad,1968,369,276,24,110,2747
2024,April,4,Telangana,Khammam,2218,415,311,27,124,3095
2024,April,4,Gujarat,Ahmedabad,1540,288,216,19,86,2149
2024,April,4,Gujarat,Surat,1698,318,238,21,95,2370
2024,April,4,Gujarat,Vadodara,1873,351,263,23,105,2615
2024,April,4,Gujarat,Rajkot,1546,289,217,19,86,2157
2024,April,4,Gujarat,Bhavnagar,2169,406,305,27,122,3029
2024,April,4,Uttar Pradesh,Lucknow,3752,703,527,46,211,5239
2024,April,4,Uttar Pradesh,Kanpur,2806,526,394,35,157,3918
2024,April,4,Uttar Pradesh,Agra,2748,515,386,34,154,3837
2024,April,4,Uttar Pradesh,Varanasi,3299,618,464,41,185,4607
2024,April,4,Uttar Pradesh,Prayagraj,2736,513,384,34,153,3820
2024,April,4,Kerala,Thiruvananthapuram,1744,327,245,21,98,2435
2024,April,4,Kerala,Kochi,2257,423,317,28,126,3151
2024,April,4,Kerala,Kozhikode,1543,289,216,19,86,2153
2024,April,4,Kerala,Thrissur,1900,356,267,23,106,2652
2024,April,4,Kerala,Kollam,1528,286,214,19,85,2132
2024,April,4,Rajasthan,Jaipur,1813,339,254,22,101,2529
2024,April,4,Rajasthan,Jodhpur,1627,305,228,20,91,2271
2024,April,4,Rajasthan,Udaipur,1518,284,213,18,85,2118
2024,April,4,Rajasthan,Kota,2238,419,314,27,125,3123
2024,April,4,Rajasthan,Ajmer,1860,348,261,23,104,2596
2024,April,4,West Bengal,Kolkata,1564,293,219,19,87,2182
2024,April,4,West Bengal,Howrah,1875,351,263,23,105,2617
2024,April,4,West Bengal,Siliguri,2020,378,284,25,113,2820
2024,April,4,West Bengal,Durgapur,1746,327,245,21,98,2437
2024,April,4,West Bengal,Asansol,1720,322,241,21,96,2400
2024,April,4,Andhra Pradesh,Visakhapatnam,1981,371,278,24,111,2765
2024,April,4,Andhra Pradesh,Vijayawada,1554,291,218,19,87,2169
2024,April,4,Andhra Pradesh,Guntur,1659,311,233,20,93,2316
2024,April,4,Andhra Pradesh,Tirupati,1815,340,255,22,102,2534
2024,April,4,Andhra Pradesh,Kurnool,1969,369,276,24,110,2748
2024,April,4,Madhya Pradesh,Bhopal,2243,420,315,28,126,3132
2024,April,4,Madhya Pradesh,Indore,1793,336,252,22,100,2503
2024,April,4,Madhya Pradesh,Jabalpur,1876,351,263,23,105,2618
2024,April,4,Madhya Pradesh,Gwalior,1707,320,240,21,96,2384
2024,April,4,Madhya Pradesh,Ujjain,2148,402,302,26,120,2998
2024,April,4,Punjab,Ludhiana,1755,329,246,21,98,2449
2024,April,4,Punjab,Amritsar,1909,358,268,23,107,2665
2024,April,4,Punjab,Jalandhar,2144,402,301,26,120,2993
2024,April,4,Punjab,Patiala,1521,285,213,19,85,2123
2024,April,4,Punjab,Bathinda,2180,408,306,27,122,3043
2024,April,4,Bihar,Patna,1601,300,225,20,90,2236
2024,April,4,Bihar,Gaya,2246,421,315,28,126,3136
2024,April,4,Bihar,Muzaffarpur,2019,378,283,25,113,2818
2024,April,4,Bihar,Bhagalpur,1920,360,270,24,108,2682
2024,April,4,Bihar,Purnia,1551,290,218,19,87,2165
2024,April,4,Odisha,Bhubaneswar,1617,303,227,20,91,2258
2024,April,4,Odisha,Cuttack,1610,302,226,20,90,2248
2024,April,4,Odisha,Rourkela,2024,379,284,25,113,2825
2024,April,4,Odisha,Sambalpur,2137,400,300,26,120,2983
2024,April,4,Odisha,Berhampur,1917,359,269,23,107,2675
2024,April,4,Assam,Guwahati,1939,363,272,24,109,2707
2024,April,4,Assam,Silchar,1808,339,254,22,101,2524
2024,April,4,Assam,Dibrugarh,2252,422,316,28,126,3144
2024,April,4,Assam,Jorhat,1903,356,267,23,107,2656
2024,April,4,Assam,Nagaon,1921,360,270,24,108,2683
2024,May,5,Maharashtra,Mumbai,3798,712,534,47,213,5304
2024,May,5,Maharashtra,Pune,2994,561,421,37,168,4181
2024,May,5,Maharashtra,Nagpur,3590,673,504,44,201,5012
2024,May,5,Maharashtra,Nashik,3292,617,462,41,185,4597
2024,May,5,Maharashtra,Aurangabad,2710,508,381,33,152,3784
2024,May,5,Karnataka,Bengaluru,3644,683,512,45,205,5089
2024,May,5,Karnataka,Mysuru,3972,744,558,49,223,5546
2024,May,5,Karnataka,Hubballi,3052,572,429,38,171,4262
2024,May,5,Karnataka,Mangaluru,3345,627,470,41,188,4671
2024,May,5,Karnataka,Belagavi,3754,703,527,46,211,5241
2024,May,5,Tamil Nadu,Chennai,3347,627,470,41,188,4673
2024,May,5,Tamil Nadu,Coimbatore,2987,560,420,37,168,4172
2024,May,5,Tamil Nadu,Madurai,3633,681,510,45,204,5073
2024,May,5,Tamil Nadu,Salem,3352,628,471,41,188,4680
2024,May,5,Tamil Nadu,Tiruchirappalli,3282,615,461,41,184,4583
2024,May,5,Telangana,Hyderabad,1932,362,271,24,108,2697
2024,May,5,Telangana,Warangal,1814,340,255,22,102,2533
2024,May,5,Telangana,Karimnagar,2057,385,289,25,115,2871
2024,May,5,Telangana,Nizamabad,1739,326,244,21,97,2427
2024,May,5,Telangana,Khammam,1868,350,262,23,105,2608
2024,May,5,Gujarat,Ahmedabad,1668,312,234,20,93,2327
2024,May,5,Gujarat,Surat,1591,298,223,19,89,2220
2024,May,5,Gujarat,Vadodara,1960,367,275,24,110,2736
2024,May,5,Gujarat,Rajkot,2126,398,299,26,119,2968
2024,May,5,Gujarat,Bhavnagar,1909,357,268,23,107,2664
2024,May,5,Uttar Pradesh,Lucknow,3842,720,540,48,216,5366
2024,May,5,Uttar Pradesh,Kanpur,3963,743,557,49,222,5534
2024,May,5,Uttar Pradesh,Agra,3289,616,462,41,185,4593
2024,May,5,Uttar Pradesh,Varanasi,2945,552,414,36,165,4112
2024,May,5,Uttar Pradesh,Prayagraj,3924,735,551,49,220,5479
2024,May,5,Kerala,Thiruvananthapuram,2253,422,316,28,126,3145
2024,May,5,Kerala,Kochi,1563,293,219,19,87,2181
2024,May,5,Kerala,Kozhikode,1853,347,260,23,104,2587
2024,May,5,Kerala,Thrissur,2249,421,316,28,126,3140
2024,May,5,Kerala,Kollam,1694,317,238,21,95,2365
2024,May,5,Rajasthan,Jaipur,1839,344,258,22,103,2566
2024,May,5,Rajasthan,Jodhpur,2060,386,289,25,115,2875
2024,May,5,Rajasthan,Udaipur,2136,400,300,26,120,2982
2024,May,5,Rajasthan,Kota,2113,396,297,26,118,2950
2024,May,5,Rajasthan,Ajmer,1705,319,239,21,95,2379
2024,May,5,West Bengal,Kolkata,1706,319,239,21,95,2380
2024,May,5,West Bengal,Howrah,1671,313,235,20,94,2333
2024,May,5,West Bengal,Siliguri,1684,315,236,21,94,2350
2024,May,5,West Bengal,Durgapur,1797,337,252,22,101,2509
2024,May,5,West Bengal,Asansol,1547,290,217,19,87,2160
2024,May,5,Andhra Pradesh,Visakhapatnam,1567,293,220,19,88,2187
2024,May,5,Andhra Pradesh,Vijayawada,1983,371,278,24,111,2767
2024,May,5,Andhra Pradesh,Guntur,1997,374,280,24,112,2787
2024,May,5,Andhra Pradesh,Tirupati,2085,391,293,26,117,2912
2024,May,5,Andhra Pradesh,Kurnool,2161,405,304,27,121,3018
2024,May,5,Madhya Pradesh,Bhopal,2183,409,306,27,122,3047
2024,May,5,Madhya Pradesh,Indore,1617,303,227,20,90,2257
2024,May,5,Madhya Pradesh,Jabalpur,1991,373,280,24,112,2780
2024,May,5,Madhya Pradesh,Gwalior,1924,360,270,24,108,2686
2024,May,5,Madhya Pradesh,Ujjain,2239,419,314,27,125,3124
2024,May,5,Punjab,Ludhiana,2179,408,306,27,122,3042
2024,May,5,Punjab,Amritsar,1913,358,269,23,107,2670
2024,May,5,Punjab,Jalandhar,2056,385,289,25,115,2870
2024,May,5,Punjab,Patiala,1992,373,280,24,112,2781
2024,May,5,Punjab,Bathinda,2090,391,293,26,117,2917
2024,May,5,Bihar,Patna,2087,391,293,26,117,2914
2024,May,5,Bihar,Gaya,1912,358,268,23,107,2668
2024,May,5,Bihar,Muzaffarpur,2117,396,297,26,119,2955
2024,May,5,Bihar,Bhagalpur,2202,413,309,27,123,3074
2024,May,5,Bihar,Purnia,1678,314,235,20,94,2341
2024,May,5,Odisha,Bhubaneswar,2034,381,286,25,114,2840
2024,May,5,Odisha,Cuttack,2154,403,302,26,121,3006
2024,May,5,Odisha,Rourkela,1708,320,240,21,96,2385
2024,May,5,Odisha,Sambalpur,1670,313,234,20,93,2330
2024,May,5,Odisha,Berhampur,1515,284,213,18,85,2115
2024,May,5,Assam,Guwahati,2127,398,299,26,119,2969
2024,May,5,Assam,Silchar,1754,328,246,21,98,2447
2024,May,5,Assam,Dibrugarh,1580,296,222,19,88,2205
2024,May,5,Assam,Jorhat,1683,315,236,21,94,2349
2024,May,5,Assam,Nagaon,1596,299,224,19,89,2227
2024,June,6,Maharashtra,Mumbai,3207,601,451,40,180,4479
2024,June,6,Maharashtra,Pune,3043,570,428,38,171,4250
2024,June,6,Maharashtra,Nagpur,3102,581,436,38,174,4331
2024,June,6,Maharashtra,Nashik,2782,521,391,34,156,3884
2024,June,6,Maharashtra,Aurangabad,3555,666,500,44,200,4965
2024,June,6,Karnataka,Bengaluru,2672,501,375,33,150,3731
2024,June,6,Karnataka,Mysuru,3313,621,465,41,186,4626
2024,June,6,Karnataka,Hubballi,2830,530,398,35,159,3952
2024,June,6,Karnataka,Mangaluru,3933,737,553,49,221,5493
2024,June,6,Karnataka,Belagavi,3244,608,456,40,182,4530
2024,June,6,Tamil Nadu,Chennai,3326,623,467,41,187,4644
2024,June,6,Tamil Nadu,Coimbatore,3181,596,447,39,178,4441
2024,June,6,Tamil Nadu,Madurai,3400,637,478,42,191,4748
2024,June,6,Tamil Nadu,Salem,3486,653,490,43,196,4868
2024,June,6,Tamil Nadu,Tiruchirappalli,2927,548,411,36,164,4086
2024,June,6,Telangana,Hyderabad,1520,285,213,19,85,2122
2024,June,6,Telangana,Warangal,2203,413,309,27,123,3075
2024,June,6,Telangana,Karimnagar,1950,365,274,24,109,2722
2024,June,6,Telangana,Nizamabad,1888,354,265,23,106,2636
2024,June,6,Telangana,Khammam,2001,375,281,25,112,2794
2024,June,6,Gujarat,Ahmedabad,2103,394,295,26,118,2936
2024,June,6,Gujarat,Surat,2178,408,306,27,122,3041
2024,June,6,Gujarat,Vadodara,2237,419,314,27,125,3122
2024,June,6,Gujarat,Rajkot,1711,320,240,21,96,2388
2024,June,6,Gujarat,Bhavnagar,2065,387,290,25,116,2883
2024,June,6,Uttar Pradesh,Lucknow,3474,651,488,43,195,4851
2024,June,6,Uttar Pradesh,Kanpur,3196,599,449,39,179,4462
2024,June,6,Uttar Pradesh,Agra,3784,709,532,47,212,5284
2024,June,6,Uttar Pradesh,Varanasi,3616,678,508,45,203,5050
2024,June,6,Uttar Pradesh,Prayagraj,2871,538,403,35,161,4008
2024,June,6,Kerala,Thiruvananthapuram,1645,308,231,20,92,2296
2024,June,6,Kerala,Kochi,1696,318,238,21,95,2368
2024,June,6,Kerala,Kozhikode,1893,355,266,23,106,2643
2024,June,6,Kerala,Thrissur,1550,290,217,19,87,2163
2024,June,6,Kerala,Kollam,1843,345,259,23,103,2573
2024,June,6,Rajasthan,Jaipur,1658,310,233,20,93,2314
2024,June,6,Rajasthan,Jodhpur,1966,368,276,24,110,2744
2024,June,6,Rajasthan,Udaipur,2043,383,287,25,114,2852
2024,June,6,Rajasthan,Kota,1884,353,265,23,106,2631
2024,June,6,Rajasthan,Ajmer,1678,314,236,20,94,2342
2024,June,6,West Bengal,Kolkata,1803,338,253,22,101,2517
2024,June,6,West Bengal,Howrah,1628,305,228,20,91,2272
2024,June,6,West Bengal,Siliguri,2187,410,307,27,123,3054
2024,June,6,West Bengal,Durgapur,2121,397,298,26,119,2961
2024,June,6,West Bengal,Asansol,1816,340,255,22,102,2535
2024,June,6,Andhra Pradesh,Visakhapatnam,1808,339,254,22,101,2524
2024,June,6,Andhra Pradesh,Vijayawada,1597,299,224,19,89,2228
2024,June,6,Andhra Pradesh,Guntur,1662,311,233,20,93,2319
2024,June,6,Andhra Pradesh,Tirupati,2029,380,285,25,114,2833
2024,June,6,Andhra Pradesh,Kurnool,1743,326,245,21,98,2433
2024,June,6,Madhya Pradesh,Bhopal,2060,386,289,25,115,2875
2024,June,6,Madhya Pradesh,Indore,1835,344,258,22,103,2562
2024,June,6,Madhya Pradesh,Jabalpur,1867,350,262,23,105,2607
2024,June,6,Madhya Pradesh,Gwalior,1956,366,275,24,110,2731
2024,June,6,Madhya Pradesh,Ujjain,2136,400,300,26,120,2982
2024,June,6,Punjab,Ludhiana,1658,311,233,20,93,2315
2024,June,6,Punjab,Amritsar,1731,324,243,21,97,2416
2024,June,6,Punjab,Jalandhar,2028,380,285,25,114,2832
2024,June,6,Punjab,Patiala,2079,389,292,25,116,2901
2024,June,6,Punjab,Bathinda,1832,343,257,22,103,2557
2024,June,6,Bihar,Patna,2009,376,282,25,113,2805
2024,June,6,Bihar,Gaya,2077,389,292,25,116,2899
2024,June,6,Bihar,Muzaffarpur,2124,398,298,26,119,2965
2024,June,6,Bihar,Bhagalpur,1819,341,255,22,102,2539
2024,June,6,Bihar,Purnia,1609,301,226,20,90,2246
2024,June,6,Odisha,Bhubaneswar,2194,411,308,27,123,3063
2024,June,6,Odisha,Cuttack,1950,365,274,24,109,2722
2024,June,6,Odisha,Rourkela,1955,366,274,24,109,2728
2024,June,6,Odisha,Sambalpur,1812,339,254,22,101,2528
2024,June,6,Odisha,Berhampur,1793,336,252,22,100,2503
2024,June,6,Assam,Guwahati,1506,282,211,18,84,2101
2024,June,6,Assam,Silchar,1970,369,277,24,110,2750
2024,June,6,Assam,Dibrugarh,2159,404,303,26,121,3013
2024,June,6,Assam,Jorhat,1961,367,275,24,110,2737
2024,June,6,Assam,Nagaon,1680,315,236,21,94,2346
2024,July,7,Maharashtra,Mumbai,2891,542,406,36,162,4037
2024,July,7,Maharashtra,Pune,3874,726,544,48,217,5409
2024,July,7,Maharashtra,Nagpur,3648,684,513,45,205,5095
2024,July,7,Maharashtra,Nashik,3566,668,501,44,200,4979
2024,July,7,Maharashtra,Aurangabad,3463,649,487,43,194,4836
2024,July,7,Karnataka,Bengaluru,3686,691,518,46,207,5148
2024,July,7,Karnataka,Mysuru,3961,742,557,49,222,5531
2024,July,7,Karnataka,Hubballi,2876,539,404,35,161,4015
2024,July,7,Karnataka,Mangaluru,2683,503,377,33,150,3746
2024,July,7,Karnataka,Belagavi,3412,639,479,42,191,4763
2024,July,7,Tamil Nadu,Chennai,2701,506,379,33,151,3770
2024,July,7,Tamil Nadu,Coimbatore,2666,499,374,33,149,3721
2024,July,7,Tamil Nadu,Madurai,2699,506,379,33,151,3768
2024,July,7,Tamil Nadu,Salem,3664,687,515,45,206,5117
2024,July,7,Tamil Nadu,Tiruchirappalli,2812,527,395,35,158,3927
2024,July,7,Telangana,Hyderabad,2174,407,305,27,122,3035
2024,July,7,Telangana,Warangal,2118,397,297,26,119,2957
2024,July,7,Telangana,Karimnagar,1636,306,230,20,92,2284
2024,July,7,Telangana,Nizamabad,1694,317,238,21,95,2365
2024,July,7,Telangana,Khammam,1783,334,250,22,100,2489
2024,July,7,Gujarat,Ahmedabad,1709,320,240,21,96,2386
2024,July,7,Gujarat,Surat,1787,335,251,22,100,2495
2024,July,7,Gujarat,Vadodara,1838,344,258,22,103,2565
2024,July,7,Gujarat,Rajkot,1680,315,236,21,94,2346
2024,July,7,Gujarat,Bhavnagar,2064,387,290,25,116,2882
2024,July,7,Uttar Pradesh,Lucknow,2903,544,408,36,163,4054
2024,July,7,Uttar Pradesh,Kanpur,3788,710,532,47,213,5290
2024,July,7,Uttar Pradesh,Agra,2912,546,409,36,163,4066
2024,July,7,Uttar Pradesh,Varanasi,3087,578,434,38,173,4310
2024,July,7,Uttar Pradesh,Prayagraj,2733,512,384,34,153,3816
2024,July,7,Kerala,Thiruvananthapuram,1878,352,264,23,105,2622
2024,July,7,Kerala,Kochi,1582,296,222,19,89,2208
2024,July,7,Kerala,Kozhikode,1595,299,224,19,89,2226
2024,July,7,Kerala,Thrissur,1736,325,244,21,97,2423
2024,July,7,Kerala,Kollam,2179,408,306,27,122,3042
2024,July,7,Rajasthan,Jaipur,1556,291,218,19,87,2171
2024,July,7,Rajasthan,Jodhpur,1811,339,254,22,101,2527
2024,July,7,Rajasthan,Udaipur,2222,416,312,27,125,3102
2024,July,7,Rajasthan,Kota,1883,353,264,23,105,2628
2024,July,7,Rajasthan,Ajmer,1816,340,255,22,102,2535
2024,July,7,West Bengal,Kolkata,2207,413,310,27,124,3081
2024,July,7,West Bengal,Howrah,2048,384,288,25,115,2860
2024,July,7,West Bengal,Siliguri,1968,369,276,24,110,2747
2024,July,7,West Bengal,Durgapur,2016,378,283,25,113,2815
2024,July,7,West Bengal,Asansol,1566,293,220,19,88,2186
2024,July,7,Andhra Pradesh,Visakhapatnam,1839,344,258,22,103,2566
2024,July,7,Andhra Pradesh,Vijayawada,1970,369,277,24,110,2750
2024,July,7,Andhra Pradesh,Guntur,1610,301,226,20,90,2247
2024,July,7,Andhra Pradesh,Tirupati,2237,419,314,27,125,3122
2024,July,7,Andhra Pradesh,Kurnool,1902,356,267,23,107,2655
2024,July,7,Madhya Pradesh,Bhopal,2071,388,291,25,116,2891
2024,July,7,Madhya Pradesh,Indore,1568,294,220,19,88,2189
2024,July,7,Madhya Pradesh,Jabalpur,1713,321,240,21,96,2391
2024,July,7,Madhya Pradesh,Gwalior,1967,368,276,24,110,2745
2024,July,7,Madhya Pradesh,Ujjain,1554,291,218,19,87,2169
2024,July,7,Punjab,Ludhiana,1589,298,223,19,89,2218
2024,July,7,Punjab,Amritsar,1595,299,224,19,89,2226
2024,July,7,Punjab,Jalandhar,1580,296,222,19,88,2205
2024,July,7,Punjab,Patiala,1767,331,248,22,99,2467
2024,July,7,Punjab,Bathinda,2256,423,317,28,126,3150
2024,July,7,Bihar,Patna,2129,399,299,26,119,2972
2024,July,7,Bihar,Gaya,1911,358,268,23,107,2667
2024,July,7,Bihar,Muzaffarpur,1792,336,252,22,100,2502
